" Date","NCBA Close","NCBA Adj. Close","SCOM Close","SCOM Adj. Close","EQTY Close","EQTY Adj. Close","KCB Close","KCB Adj. Close","COOP Close","COOP Adj. Close","ABSA Close","ABSA Adj. Close","EABL Close","EABL Adj. Close","KEGN Close","KEGN Adj. Close","KNRE Close","KNRE Adj. Close","CENTUM Close","CENTUM Adj. Close"
06-28-2022,23.6,19.98915043528,23.35,21.208855938025,39.05,34.982291665365,36.8,34.82346944976,10.95,9.636,10.25,8.965235969950001,119.5,109.89595267045,3.38,2.74827780903,1.96,1.76202020204,410.85,407.315109747645
06-29-2022,23.65,20.03150033027,24.9,22.61672431935,39.9,35.74374999867,37.55,35.533186897785,10.8,9.504,10.5,9.1839002619,127,116.7931881937,3.39,2.756408808465,1.94,1.74404040406,413.35,409.793600131895
06-30-2022,23.6,19.98915043528,24.95,22.662139428425,43,38.5208333319,38.65,36.574105821555,10.9,9.592,10.45,9.14016740351,137.25,126.219410075475,3.38,2.74827780903,1.99,1.7889898990100002,404.1,400.6231857101701
07-01-2022,23.7,20.07385022526,25.05,22.752969646575,43,38.5208333319,39,36.9053072973,11,9.68,10.6,9.27136597868,139,127.8287650309,3.4,2.7645398079,2.04,1.83393939396,409.1,405.5801664786701
07-04-2022,23.9,20.24324980522,26.55,24.115422918825,43,38.5208333319,40,37.851597228,11,9.68,10.6,9.27136597868,139.5,128.28858073245,3.5,2.84584980225,2.07,1.86090909093,403.15,399.68135936415496
07-05-2022,24,20.3279495952,27.6,25.0691402094,43.15,38.655208331895,40.6,38.41937118642,11.2,9.856,10.7,9.35883169546,139.25,128.058672881675,3.55,2.886504799425,2.06,1.85191919194,397.6,394.17911071112
07-06-2022,24,20.3279495952,27.75,25.205385536625,44.15,39.551041665195,41.95,39.696862592865,11.3,9.944,10.9,9.53376312902,138,126.9091336278,3.55,2.886504799425,2.05,1.84292929295,397.45,394.030401288065
07-07-2022,24,20.3279495952,27.95,25.387045972925,45,40.3124999985,42.75,40.453894537425,11.4,10.032,10.9,9.53376312902,139,127.8287650309,3.51,2.853980801685,2.06,1.85191919194,409.05,405.530596670985
07-08-2022,24,20.3279495952,28.2,25.6141215183,46,41.2083333318,42.4,40.12269306168,11.5,10.12,11.2,9.79616027936,140,128.748396434,3.5,2.84584980225,2.06,1.85191919194,409.8,406.27414378626
07-11-2022,,,,,,,,,,,,,,,,,,,411.4,407.86037763218
07-12-2022,24,20.3279495952,29.5,26.79491435425,45.45,40.715624998485005,41.9,39.64954809633,11.15,9.812,11.45,10.01482457131,140,128.748396434,3.5,2.84584980225,2.03,1.82494949497,416.3,412.71821878531
07-13-2022,24,20.3279495952,30,27.249065445,44.8,40.13333333184,40.9,38.70325816563,11.1,9.768,11.45,10.01482457131,139.75,128.518488583225,3.5,2.84584980225,2.04,1.83393939396,416.05,412.470369746885
07-14-2022,23.95,20.28559970021,32.05,29.111084917075,44.9,40.22291666517,40.5,38.32474219335,11,9.68,11.25,9.83989313775,140,128.748396434,3.49,2.8377188028150004,2.06,1.85191919194,414.5,410.93370570865
07-15-2022,24.05,20.37029949019,31.45,28.566103608175,44.55,39.909374998515,40.45,38.277427696815,11.05,9.724,10.85,9.49003027063,139.5,128.28858073245,3.5,2.84584980225,2.09,1.87888888891,414.4,410.83456609328
07-18-2022,24.5,20.7514485451,30,27.249065445,44.5,39.86458333185,39.95,37.804282731465,11.45,10.076,10.65,9.31509883707,137.25,126.219410075475,3.5,2.84584980225,2.01,1.80696969699,410.4,406.86898147848
07-19-2022,23.95,20.28559970021,28.9,26.24993304535,44,39.416666665200005,38.75,36.668734814625,11.4,10.032,10.55,9.22763312029,138.75,127.598857180125,3.49,2.8377188028150004,2.07,1.86090909093,417.05,413.461765900585
07-20-2022,24.05,20.37029949019,28.15,25.568706409225,44.5,39.86458333185,39,36.9053072973,11.25,9.9,10.55,9.22763312029,140,128.748396434,3.5,2.84584980225,2.03,1.82494949497,418.1,414.50273186197
07-21-2022,24.1,20.41264938518,28.55,25.932027281825,44.5,39.86458333185,38.85,36.763363807695,11.15,9.812,10.5,9.1839002619,140.25,128.978304284775,3.5,2.84584980225,2.05,1.84292929295,423.2,419.55885224584
07-22-2022,24.5,20.7514485451,29,26.3407632635,45,40.3124999985,38.5,36.43216233195,11.25,9.9,10.45,9.14016740351,143.5,131.96710634485,3.5,2.84584980225,2.05,1.84292929295,429.65,425.953357437205
07-25-2022,24.6,20.83614833508,29.5,26.79491435425,45.2,40.49166666516,38.85,36.763363807695,11.35,9.988,10.7,9.35883169546,143.25,131.73719849407502,3.5,2.84584980225,2.03,1.82494949497,428.9,425.20981032193
07-26-2022,,,29,26.3407632635,45.5,40.76041666515,39.65,37.520395752255,11,9.68,10.5,9.1839002619,140.5,129.20821213555,3.49,2.8377188028150004,2.05,1.84292929295,416.9,413.31305647753
07-27-2022,24.8,21.00554791504,29.55,26.840329463325,46.5,41.65624999845,39.05,36.952621793835,11.5,10.12,10.65,9.31509883707,143.25,131.73719849407502,3.5,2.84584980225,2,1.797979798,420.8,417.17950147696
07-28-2022,24.85,21.04789781003,30,27.249065445,47.95,42.955208331735,40,37.851597228,11.5,10.12,10.95,9.57749598741,153,140.7036046743,3.5,2.84584980225,1.99,1.7889898990100002,420,416.386384554
07-29-2022,24.95,21.13259760001,29.95,27.203650335925,48,42.9999999984,41.15,38.939830648305,11.9,10.472,11.05,9.66496170419,155.25,142.772775331275,3.49,2.8377188028150004,2,1.797979798,421.7,418.07175801529
08-01-2022,24.65,20.87849823007,29.15,27.15706874232,47.7,42.73124999841001,40.75,38.561314676025,11.65,10.252,11.25,9.83989313775,155,142.5428674805,3.49,2.8377188028150004,2,1.797979798,424.1,420.45110878417
08-02-2022,24.95,21.13259760001,29.75,27.7160478588,47.7,42.73124999841001,40.05,37.898911724535,11.55,10.164,11.15,9.75242742097,154.25,141.853143928175,3.5,2.84584980225,2.04,1.83393939396,430.1,428.92794562959
08-03-2022,25.25,21.38669696995,29.6,27.57630307968,47.5,42.552083331750005,40.75,38.561314676025,11.6,10.208,11.2,9.79616027936,154.25,141.853143928175,3.5,2.84584980225,2.05,1.84292929295,421.7,420.55083625203
08-04-2022,25.4,21.51374665492,30,27.948955824,48,42.9999999984,40.6,38.41937118642,11.55,10.164,11.35,9.92735885453,154.75,142.312959629725,3.5,2.84584980225,2.03,1.82494949497,416.45,415.31514289105496
08-05-2022,25.55,21.64079633989,30.1,28.042119010080004,48.25,43.223958331725,41.75,39.507604606725,11.9,10.472,11.4,9.97109171292,155,142.5428674805,3.5,2.84584980225,2.05,1.84292929295,419.2,418.05764893728
08-08-2022,25.7,21.76784602486,30,27.948955824,51.5,46.13541666495,42.2,39.93343507554,12.35,10.868,11.6,10.14602314648,155.25,142.772775331275,3.52,2.86211180112,2.05,1.84292929295,429.55,428.379444420345
08-10-2022,25.9,21.93724560482,30.45,28.36819016136,53.25,47.703124998225,42.35,40.075378565145,12.55,11.044,11.75,10.27722172165,157.5,144.84194598825,3.79,3.081648785865,2.05,1.84292929295,425.65,424.490072209335
08-11-2022,27.5,23.2924422445,31.8,29.62589317344,51.75,46.359374998275,42.8,40.50120903396,12.8,11.264,12,10.4958860136,158,145.3017616898,3.81,3.0979107847350003,2.09,1.87888888891,429.25,428.080261942575
08-12-2022,26.2,22.19134497476,31.15,29.02033246392,50.5,45.23958333165,43.05,40.737781516635,12.8,11.264,12,10.4958860136,157.25,144.612038137475,3.79,3.081648785865,2.09,1.87888888891,461.8,460.54156078062
08-15-2022,26.7,22.61484392466,31.15,29.02033246392,51.25,45.911458331625,43,40.6904670201,12.7,11.176,12.1,10.58335173038,157,144.3821302867,3.77,3.065386786995,2.11,1.89686868689,,
08-16-2022,26.7,22.61484392466,31.1,28.973750870880004,52.25,46.807291664925,42.95,40.643152523565,12.65,11.132,12.25,10.71455030555,156.25,143.692406734375,3.77,3.065386786995,2.1,1.8878787879,426.9,425.73666586671
08-17-2022,26.9,22.78424350462,31.1,28.973750870880004,51.25,45.911458331625,43.2,40.87972500624,12.65,11.132,12.3,10.758283163940002,152.5,140.24378897275,3.78,3.07351778643,2.12,1.90585858588,426.65,425.487347135235
08-18-2022,26.65,22.57249402967,31.05,28.92716927784,49.45,44.29895833168501,43.35,41.021668495845,12.65,11.132,12.3,10.758283163940002,156.75,144.152222435925,3.74,3.0409937886900003,2.13,1.91484848487,426.15,424.988709672285
08-19-2022,25.8,21.85254581484,31.25,29.11349565,48,42.9999999984,43.25,40.927039502775,12.6,11.088,12.35,10.80201602233,153.75,141.39332822662502,3.76,3.05725578756,2.16,1.94181818184,418.85,417.70860271321504
08-22-2022,26.15,22.14899507977,30.1,28.042119010080004,49,43.8958333317,43.5,41.16361198545,12.45,10.956,12.2,10.67081744716,154.5,142.08305177895,3.74,3.0409937886900003,2.16,1.94181818184,425.6,424.44020846304
08-23-2022,25.95,21.97959549981,29.8,27.76262945184,48.35,43.313541665055006,43.35,41.021668495845,12.05,10.604,12,10.4958860136,153.5,141.16342037585,3.7,3.0084697909500004,2.16,1.94181818184,431.75,430.573449257325
08-24-2022,26.45,22.40309444971,29.1,27.110487149280004,48,42.9999999984,42.95,40.643152523565,12.1,10.648,11.6,10.14602314648,153.75,141.39332822662502,3.69,3.000338791515,2.12,1.90585858588,441.55,440.346743531145
08-25-2022,26.6,22.53014413468,28.45,26.50492643976,48.3,43.26874999839,41.8,39.55491910326,12.25,10.78,11.8,10.32095458004,153.75,141.39332822662502,3.7,3.0084697909500004,2.16,1.94181818184,434.85,433.665001527615
08-26-2022,28.55,24.18179003929,28.05,26.13227369544,49.2,44.074999998360006,40.95,38.750572662165006,12.05,10.604,11.7,10.23348886326,153,140.7036046743,3.71,3.016600790385,2.09,1.87888888891,432.75,431.570724183225
08-29-2022,28.85,24.43588940923,28.25,26.3186000676,48.1,43.089583331730005,41.3,39.08177413791,12.3,10.824,11.65,10.18975600487,153,140.7036046743,3.7,3.0084697909500004,2.09,1.87888888891,478.1,476.79714207279
08-30-2022,29,24.5629390942,28.2,26.27201847456,48,42.9999999984,41,38.7978871587,12.3,10.824,11.85,10.36468743843,153,140.7036046743,3.7,3.0084697909500004,2.06,1.85191919194,494.2,492.85326837978
08-31-2022,29.1,24.64763888418,27.95,26.03911050936,48,42.9999999984,40.85,38.655943669095,12.4,10.912,11.85,10.36468743843,151,138.8643418681,3.71,3.016600790385,2.05,1.84292929295,,
09-01-2022,29.6,25.07113783408,27.85,25.94594732328,48,42.9999999984,41,38.7978871587,12.4,10.912,12,10.4958860136,152,139.7839732712,3.7,3.0084697909500004,2.11,1.89686868689,481.85,480.536923044915
09-02-2022,30.2,25.57933657396,28.05,26.13227369544,48.15,43.134374998395,40.85,38.655943669095,12.35,10.868,12,10.4958860136,154,141.6232360774,3.71,3.016600790385,2.1,1.8878787879,471.3,470.01567257667
09-05-2022,31.4,26.59573405372,29.05,27.06390555624,48.1,43.089583331730005,40.85,38.655943669095,12.05,10.604,12,10.4958860136,157,144.3821302867,3.73,3.032862789255,2.1,1.8878787879,490.2,488.86416867618
09-06-2022,32.25,27.31568226855,31.05,28.92716927784,50,44.791666665,42.7,40.406580040890006,12.7,11.176,12,10.4958860136,155.5,143.00268318205,3.7,3.0084697909500004,2.12,1.90585858588,490.1,488.76444118359
09-07-2022,33,27.9509306934,29.85,27.80921104488,49.35,44.209374998355,42.25,39.980749572075,12.65,11.132,12,10.4958860136,157,144.3821302867,3.72,3.02473178982,2.1,1.8878787879,485.9,484.57588649481
09-08-2022,33.2,28.12033027336,29.9,27.85579263792,48.85,43.761458331705,42.75,40.453894537425,12.65,11.132,11.95,10.45215315521,154,141.6232360774,3.7,3.0084697909500004,2.1,1.8878787879,478.25,476.946733311675
09-09-2022,33,27.9509306934,29.25,27.2502319284,48.6,43.53749999838,42.45,40.170007558215005,12.55,11.044,11.95,10.45215315521,153,140.7036046743,3.7,3.0084697909500004,2.15,1.93282828285,479.05,477.744553252395
09-12-2022,33.1,28.03563048338,28.65,26.69125281192,47.85,42.865624998405,41.8,39.55491910326,12.45,10.956,11.95,10.45215315521,152,139.7839732712,3.71,3.016600790385,2.15,1.93282828285,476.5,475.20150219135
09-13-2022,,,,,,,,,,,,,,,,,,,453.65,452.41377013453496
09-14-2022,32.85,27.82388100843,28.2,26.27201847456,47.55,42.596874998415,40.9,38.70325816563,12.45,10.956,11.7,10.23348886326,151.25,139.094249718875,3.71,3.016600790385,2.17,1.95080808083,474.3,473.00749735437
09-15-2022,32.75,27.73918121845,26.85,25.014315462480003,47.5,42.552083331750005,40.35,38.182798703745,12.4,10.912,11.35,9.92735885453,150.25,138.174618315775,3.7,3.0084697909500004,2.16,1.94181818184,509.25,507.862256014575
09-16-2022,30.45,27.468555060345,26.55,24.73482590424,47.2,42.283333331760005,39.05,36.952621793835,12.35,10.868,11.6,10.14602314648,142,137.2083622524,3.68,2.9922077920800003,2.09,1.87888888891,490.35,489.013759915065
09-19-2022,31,27.9647030171,26.8,24.967733869440004,46.85,41.969791665105,39.45,37.331137766115006,12.15,10.692,11.7,10.23348886326,140,135.275850108,3.68,2.9922077920800003,2.07,1.86090909093,505.55,504.172338788745
09-20-2022,31,27.9647030171,27.55,25.66645776504,47,42.1041666651,39.1,36.99993629037,12.15,10.692,11.6,10.14602314648,142,137.2083622524,3.61,2.935290796035,2.04,1.83393939396,524.4,522.9709711419599
09-21-2022,30.65,27.648972499165,27.5,25.619876172,47.1,42.19374999843,39,36.9053072973,12.1,10.648,11.55,10.102290288090002,143.75,138.89931037875,3.51,2.853980801685,2.02,1.81595959598,533.05,531.597399250995
09-22-2022,30.2,27.24303326182,27.5,25.619876172,47.55,42.596874998415,39,36.9053072973,12,10.56,11.4,10.14679376946,145,140.107130469,3.61,2.935290796035,2.06,1.85191919194,549.7,548.20202676723
09-23-2022,33,29.768877405300003,27.4,25.52671298592,47.1,42.19374999843,39.15,37.047250786905,12.05,10.604,11.45,10.191297250905,141.25,136.48367019825,3.67,2.9840767926450003,2.07,1.86090909093,524.9,523.4696086049099
09-26-2022,32.85,29.633564326185,27.05,25.200641834640003,46.7,41.83541666511,40.5,38.32474219335,12,10.56,11.4,10.14679376946,140.25,135.51741412605,3.55,2.886504799425,2.05,1.84292929295,505.55,504.172338788745
09-27-2022,30.05,27.107720182705,26.25,24.455336346000003,46.35,41.52187499845501,40.8,38.60862917256,11.75,10.34,11.25,10.013283325125,140.75,136.00054216215,3.54,2.8783737999900003,2.02,1.81595959598,497.05,495.695501918595
09-28-2022,31.45,28.370642254445,25.95,24.17584678776,46.5,41.65624999845,41.35,39.12908863444501,11.7,10.296,11.3,10.05778680657,143.25,138.41618234265,3.5,2.84584980225,2,1.797979798,490.7,489.36280613913
09-29-2022,30.5,27.51365942005,25.15,23.43054129912,46.8,41.92499999844,41.2,38.98714514484,11.65,10.252,11.35,10.102290288015,142,137.2083622524,3.5,2.84584980225,1.98,1.78000000002,476.95,475.65027590800497
09-30-2022,30.3,27.333241981230003,24.95,23.24421492696,46.45,41.611458331785,41.45,39.223717627515,11.85,10.428,11.45,10.191297250905,142,137.2083622524,3.5,2.84584980225,1.98,1.78000000002,486.25,484.924932718875
10-03-2022,30.5,27.51365942005,24.75,23.0578885548,46.2,41.38749999846,41.45,39.223717627515,11.75,10.34,11.3,10.05778680657,147.5,142.5227706495,3.47,2.8214568039450003,1.96,1.76202020204,480.8,479.48978437272
10-04-2022,31.75,28.641268412675,24.45,22.77839899656,46.2,41.38749999846,39.45,37.331137766115006,11.75,10.34,11.05,9.835269399345,144.5,139.6240024329,3.49,2.8377188028150004,1.98,1.78000000002,485.2,483.87779404668
10-05-2022,30.1,27.15282454241,23.7,22.07967510096,46.15,41.342708331795,39.2,37.094565283440005,11.8,10.384,11,9.7907659179,141,136.2421061802,3.45,2.805194805075,2,1.797979798,,
10-06-2022,30.9,27.87449429769,23.65,22.03309350792,44.65,39.998958331845,39.4,37.28382326958,11.75,10.34,10.95,9.746262436454998,138,133.3433379636,3.46,2.81332580451,2.01,1.80696969699,529.4,527.9573457714599
10-07-2022,31.95,28.821685851495,24.75,23.0578885548,44.5,39.86458333185,39.6,37.47308125572,11.85,10.428,10.95,9.746262436454998,137,132.3770818914,3.47,2.8214568039450003,1.98,1.78000000002,523.3,521.8739687234699
10-10-2022,,,,,,,,,,,,,,,,,,,523.55,522.123287454945
10-11-2022,30.15,27.197928902115,25.95,24.17584678776,44.5,39.86458333185,39.15,37.047250786905,11.9,10.472,10.95,9.746262436454998,137.25,132.61864590945,3.46,2.81332580451,1.91,1.71707070709,524.8,523.36988111232
10-12-2022,32.35,29.182520729135003,26.35,24.54849953208,44.25,39.640624998525,39.1,36.99993629037,11.85,10.428,10.95,9.746262436454998,137.5,132.8602099275,3.45,2.805194805075,1.92,1.72606060608,515.6,514.19495179404
10-13-2022,30.25,27.288137621525003,25.85,24.082683601680003,43.95,39.371874998535006,38.95,36.85799280076501,11.85,10.428,11.1,9.87977288079,138,133.3433379636,3.41,2.7726708073350004,1.96,1.76202020204,519,517.5856865421
10-14-2022,30.5,27.51365942005,25.55,23.80319404344,44.1,39.50624999853,38.8,36.71604931116,12,10.56,11.15,9.924276362235,170,164.263532274,3.38,2.74827780903,2,1.797979798,543.85,542.367968450715
10-17-2022,30.2,27.24303326182,25.5,23.7566124504,44.4,39.77499999852,38.15,36.100960856205,12,10.56,11.35,10.102290288015,170.75,164.98822432815,3.4,2.7645398079,1.91,1.71707070709,561.45,559.920007146555
10-18-2022,30.05,27.107720182705,25.5,23.7566124504,44.2,39.59583333186001,37.95,35.911702870065,12,10.56,11.65,10.369311176685,169.5,163.7804042379,3.39,2.756408808465,1.98,1.78000000002,550.45,548.949982961655
10-19-2022,30.15,27.197928902115,25.45,23.71003085736,45,40.3124999985,37.9,35.86438837353,12,10.56,11.65,10.369311176685,169.25,163.53884021985,3.4,2.7645398079,1.9,1.7080808081,538.4,536.9328201045599
10-20-2022,,,,,,,,,,,,,,,,,,,551.45,549.947257887555
10-21-2022,30.25,27.288137621525003,24.95,23.24421492696,45.35,40.626041665155,36.55,34.586896967085,12,10.56,11.6,10.32480769524,168.75,163.05571218375,3.4,2.7645398079,1.86,1.6721212121400002,573.55,571.987033749945
10-24-2022,30.4,27.42345070064,24.55,22.87156218264,46.75,41.880208331775,37.4,35.39124340818,11.95,10.516,11.6,10.32480769524,168.75,163.05571218375,3.4,2.7645398079,1.86,1.6721212121400002,593.55,591.9325322679449
10-25-2022,30.8,27.78428557828,24.4,22.73181740352,46.65,41.790624998445,37.7,35.675130387390006,11.8,10.384,11.5,10.23580073235,167.5,161.8478920935,3.4,2.7645398079,1.89,1.69909090911,600.65,599.013184241835
10-26-2022,30.95,27.919598657395,24.95,23.24421492696,46.75,41.880208331775,37.7,35.675130387390006,11.9,10.472,11.35,10.102290288015,167.5,161.8478920935,3.38,2.74827780903,1.92,1.72606060608,,
10-27-2022,31.4,28.32553789474,25.3,23.57028607824,47.15,42.238541665095,37.7,35.675130387390006,11.85,10.428,11.35,10.102290288015,167.75,162.08945611155,3.4,2.7645398079,1.96,1.76202020204,594,592.3813059846
10-28-2022,32.25,29.092312009725003,24.85,23.151051740880003,46.8,41.92499999844,37.7,35.675130387390006,11.8,10.384,11.15,9.924276362235,167.25,161.60632807545,3.39,2.756408808465,1.9,1.7080808081,593.25,591.633349790175
10-31-2022,31.5,28.41574661415,25.1,23.38395970608,46.7,41.83541666511,37.65,35.627815890855,11.8,10.384,11.25,10.013283325125,167.25,161.60632807545,3.38,2.74827780903,1.93,1.73505050507,656.95,655.159762570005
11-01-2022,31.35,28.280433535035,25,23.29079652,46.45,41.611458331785,37.7,35.675130387390006,11.65,10.252,11.35,10.102290288015,167.5,161.8478920935,3.37,2.740146809595,1.88,1.69010101012,660.65,658.849679795835
11-02-2022,30.3,27.333241981230003,24.8,23.10447014784,46.1,41.29791666513,37.6,35.58050139432,11.8,10.384,11.45,10.191297250905,166,160.39850798519998,3.35,2.723884810725,1.88,1.69010101012,637.7,635.9622202464301
11-03-2022,31.5,28.41574661415,24.8,23.10447014784,45.9,41.11874999847,37.25,35.249299918575,11.75,10.34,11.5,10.23580073235,165.5,159.9153799491,3.32,2.69949181242,1.88,1.69010101012,641.3,639.55240997967
11-04-2022,31.1,28.054911736510004,24.8,23.10447014784,45.7,40.939583331810006,37.15,35.154670925505,11.75,10.34,11.4,10.14679376946,164.5,158.9491238769,3.29,2.675098814115,1.88,1.69010101012,640.9,639.1535000093099
11-07-2022,31.5,28.41574661415,24.95,23.24421492696,45,40.3124999985,37,35.0127274359,11.9,10.472,11.7,10.41381465813,158.5,153.1515874437,3.29,2.675098814115,1.85,1.66313131315,632.4,630.6766631391599
11-08-2022,31.65,28.551059693265,25,23.29079652,44.5,39.86458333185,36.75,34.776154953225,11.95,10.516,11.7,10.41381465813,159,153.6347154798,3.27,2.658836815245,1.82,1.63616161618,,
11-09-2022,32.4,29.22762508884,25.15,23.43054129912,44.9,40.22291666517,36.5,34.53958247055,11.95,10.516,11.8,10.50282162102,157,151.7022033354,3.29,2.675098814115,1.87,1.68111111113,673.7,671.86411757883
11-10-2022,32,28.8667902112,25.5,23.7566124504,45.05,40.357291665165,36.5,34.53958247055,11.8,10.384,11.85,10.547325102465,157.75,152.42689538955,3.28,2.66696781468,1.89,1.69909090911,613.6,611.92789453224
11-11-2022,31.7,28.59616405297,25.25,23.5237044852,45.1,40.402083331830006,36.75,34.776154953225,11.85,10.428,11.7,10.41381465813,157.5,152.18533137149998,3.29,2.675098814115,1.87,1.68111111113,612.25,610.581573382275
11-14-2022,30.75,27.739181218575,25.1,23.38395970608,45.85,41.073958331805,37.05,35.060041932435,11.85,10.428,11.7,10.41381465813,158.75,153.39315146175,3.27,2.658836815245,1.89,1.69909090911,588.3,586.6968389069699
11-15-2022,30.4,27.42345070064,25.05,23.337378113040003,45.55,40.805208331815,37.65,35.627815890855,12,10.56,11.65,10.369311176685,161.5,156.0503556603,3.26,2.65070581581,1.88,1.69010101012,588.05,586.4475201754949
11-16-2022,31.55,28.460850973855003,25.25,23.5237044852,45.7,40.939583331810006,39.55,37.425766759185,12,10.56,11.7,10.41381465813,163,157.4997397686,3.28,2.66696781468,1.87,1.68111111113,565.6,564.05869808904
11-17-2022,30.1,27.15282454241,25.25,23.5237044852,45.65,40.894791665145,39.45,37.331137766115006,11.9,10.472,11.7,10.41381465813,164,158.4659958408,3.29,2.675098814115,1.85,1.66313131315,552.7,551.19385154493
11-18-2022,30.6,27.60386813946,25.25,23.5237044852,46.8,41.92499999844,38.8,36.71604931116,12,10.56,11.7,10.41381465813,165.25,159.67381593105,3.27,2.658836815245,1.83,1.64515151517,543.7,542.21837721183
11-21-2022,30.4,27.42345070064,25.35,23.61686767128,45.8,41.02916666514,38,35.9590173666,12,10.56,11.75,10.458318139575,167,161.3647640574,3.26,2.65070581581,1.84,1.6541414141600002,533.1,531.64726299729
11-22-2022,30.85,27.829389937985,25,23.29079652,45.05,40.357291665165,37.3,35.29661441511,12.05,10.604,11.6,10.32480769524,166.5,160.8816360213,3.27,2.658836815245,1.81,1.6271717171900002,531.25,529.802304384375
11-23-2022,30.35,27.378346340935003,25,23.29079652,45,40.3124999985,37.45,35.438557904715005,12.6,11.088,11.6,10.32480769524,166.75,161.12320003935,3.27,2.658836815245,1.81,1.6271717171900002,533.6,532.14590046024
11-24-2022,31.95,28.821685851495,24.85,23.151051740880003,45.45,40.715624998485005,37.5,35.48587240125,12.4,10.912,11.5,10.23580073235,166,160.39850798519998,3.29,2.675098814115,1.8,1.6181818182,556.4,554.88376877076
11-25-2022,32.85,29.633564326185,24.65,22.96472536872,45.95,41.16354166513501,37.6,35.58050139432,12.45,10.956,11.65,10.369311176685,165.75,160.15694396715,3.27,2.658836815245,1.87,1.68111111113,551.35,549.847530394965
11-28-2022,32.85,29.633564326185,24.7,23.01130696176,45.65,40.894791665145,37.75,35.722444883925,12.45,10.956,11.4,10.14679376946,165.25,159.67381593105,3.26,2.65070581581,1.88,1.69010101012,556.35,554.833905024465
11-29-2022,33,29.768877405300003,24.45,22.77839899656,46.95,42.05937499843501,37.95,35.911702870065,12.1,10.648,11.8,10.50282162102,166.25,160.64007200325,3.26,2.65070581581,1.9,1.7080808081,548.3,546.80584187097
11-30-2022,33.2,29.949294844120004,24.35,22.68523581048,45.65,40.894791665145,38,35.9590173666,12,10.56,11.65,10.369311176685,166,160.39850798519998,3.31,2.691360812985,1.74,1.5642424242600002,560.7,559.17205095213
12-01-2022,32.65,29.453146887365,24.5,22.824980589600003,45.4,40.67083333182,38,35.9590173666,12,10.56,11.95,10.636332065355,165.25,159.67381593105,3.26,2.65070581581,1.79,1.6091919192100002,560.9,559.37150593731
12-02-2022,33,29.768877405300003,24.35,22.68523581048,45.05,40.357291665165,37.75,35.722444883925,12.05,10.604,11.8,10.50282162102,164.25,158.70755985885,3.27,2.658836815245,1.88,1.69010101012,565.5,563.95897059645
12-05-2022,33,29.768877405300003,23.65,22.03309350792,45,40.3124999985,37.55,35.533186897785,11.95,10.516,12,10.6808355468,163,157.4997397686,3.22,2.61818181807,1.81,1.6271717171900002,564.85,563.310741894615
